"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85"
"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,NA,2,2,NA,NA,NA,NA,3,1,1,1,5,3,1,3,NA,2,6,2,6,1,1,NA,3,3,4,2,2,2,2,2,5,1,1,2,1,1,NA,1
"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,3,3,1,2,NA,2,1,1,3,2,2,2,2,2,NA,3,2,2,2,2,3,6,2,2,2,1,NA,5,4,3,5,3,NA,1,2,2,NA,NA,1,NA,1,NA
"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,3,1,NA,1,2,1,1,3,3,NA,2,1,2,5,6,1,5,2,7,NA,4,6,5,4,3,2,6,1,5,5,1,1,5,3,2,1,3,4,NA
"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,1,1,NA,2,1,1,2,NA,1,1,2,NA,2,2,6,3,1,2,2,5,4,5,3,4,5,7,4,6,8,3,3,3,3,1,3,1,2,3,2,1,2,1
"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,1,1,2,3,NA,2,1,2,1,1,1,2,3,NA,6,3,NA,1,4,4,2,3,5,3,3,3,3,5,6,4,6,5,2,4,4,NA,2,3,3,2,2,NA,2,NA,NA
"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,1,1,2,NA,NA,2,3,1,2,3,NA,2,6,NA,3,4,2,4,2,1,1,5,NA,2,7,3,6,2,5,3,2,3,5,3,2,3,2,2,1,2,2,2,1,2,1
"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,2,3,1,4,1,1,2,1,4,2,3,NA,1,1,1,1,1,6,6,2,4,2,4,7,1,5,5,3,7,1,2,2,3,1,3,2,1
"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,NA,1,2,1,NA,1,NA,2,NA,NA,2,2,NA,5,2,5,3,1,2,1,3,2,2,NA,3,1,4,1,4,1,7,3,1,4,1,1,4,1,5,NA,NA,5,2,3,3,1
"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,NA,NA,1,1,NA,1,3,1,2,1,NA,1,2,4,2,1,1,3,NA,2,6,5,2,6,2,3,2,1,9,4,4,5,2,1,6,4,5,3,3,2,3,2,NA,2,2
"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,1,2,1,1,5,NA,2,2,2,NA,1,5,3,NA,2,1,5,2,1,4,6,2,3,4,NA,3,1,6,5,NA,5,2,2,9,4,3,1,2,1,2,1
"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,2,2,2,2,2,2,NA,3,2,2,1,5,8,1,3,6,2,3,3,5,4,5,1,4,1,6,4,7,5,6,4,4,4,3,4,3,1,1,7,6,NA
"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,2,1,2,2,3,1,2,4,2,3,1,4,2,2,NA,3,6,3,3,2,4,2,3,1,1,3,4,1,6,3,3,6,4,6,3,4,4,2,3,4,2,1
"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,2,2,4,1,5,1,3,2,2,6,3,2,4,NA,7,3,2,4,3,5,1,4,2,7,2,3,1,2,2,5,6,1,NA,2,3,1
"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,3,3,4,NA,4,NA,3,5,2,2,2,3,1,3,5,5,5,1,2,3,4,4,4,2,5,5,3,3,2,4,3,2,2,5,1,1,NA
"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,2,NA,1,2,1,2,1,3,2,2,3,2,2,5,5,5,3,4,1,1,6,4,2,4,5,3,3,2,4,3,5,5,2,3,4,5,2,1,4,5,3,3,6,NA
"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,2,1,1,NA,4,NA,2,NA,2,4,1,1,4,3,4,3,2,1,8,6,4,6,5,3,3,5,7,1,5,5,2,2,2,4,9,1,2,4,3,5,3,4,4,3,1,1
"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,3,2,3,1,2,2,7,2,7,6,2,4,2,2,7,2,4,3,6,1,5,2,3,8,4,2,3,1,4,1,2,4,5,5,1,4,3,4,NA
"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,3,3,1,1,4,NA,3,2,2,3,3,3,6,4,6,6,5,5,2,3,2,6,9,3,3,1,8,6,4,4,3,6,5,4,2,4,4,3,2,3,3
"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,3,NA,1,1,5,2,2,3,NA,5,3,3,3,2,3,5,6,4,1,7,7,NA,5,5,7,3,2,1,6,3,9,1,3,4,4,1,5,2,2,2,6
"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,2,2,1,3,2,2,3,5,NA,5,1,7,3,2,3,NA,2,4,4,3,4,5,4,2,4,4,4,2,4,4,3,4,1,4,7,2,3,2,6,4,4,2
"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,2,NA,NA,1,NA,1,NA,2,2,2,2,2,5,4,3,6,2,2,3,6,8,5,4,4,5,3,2,3,2,6,3,2,2,4,NA,3,8,4,7,6,1,1,4,3,2
"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,1,1,2,NA,4,1,3,6,1,1,2,5,6,1,5,5,7,2,2,7,5,6,5,4,8,3,4,5,3,1,6,3,4,3,4,3,3,2,4,2,2
"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,1,1,NA,1,3,1,3,5,3,1,4,4,2,7,5,3,1,6,5,3,4,4,6,4,7,6,1,4,4,6,2,4,5,7,3,5,7,2,2,2,5
"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,2,1,1,NA,1,2,2,2,1,3,1,4,1,2,3,5,5,6,2,3,6,6,4,4,7,7,8,5,5,7,6,4,1,6,2,7,5,4,6,3,5,NA,3,2,4
"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,1,NA,NA,NA,1,2,3,1,1,2,3,NA,2,1,1,2,2,4,NA,4,3,NA,1,4,3,2,4,8,8,6,3,4,4,11,4,8,2,5,5,6,7,4,6,3,4,3,4,2,3,3,4
"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,NA,NA,1,1,3,1,2,4,1,3,3,5,3,4,3,8,5,NA,5,4,11,5,7,8,7,5,6,2,6,7,4,5,8,4,4,6,3,3,8,1,5,3,6,3,3
"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,2,1,3,NA,2,4,4,5,5,2,4,3,2,2,1,8,3,7,3,5,5,4,8,3,9,5,7,6,7,3,4,8,7,7,5,4,4,5,1,3,4,3,4,5
"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,2,1,1,1,3,1,1,3,3,1,1,2,1,5,2,4,3,2,6,11,5,2,3,5,8,9,4,4,8,7,5,7,2,13,5,4,4,3,7,3,7,5,8,1
"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,3,1,3,NA,2,NA,2,2,2,2,1,NA,1,2,4,1,2,3,2,4,7,3,5,4,4,2,5,8,3,4,5,10,9,6,7,6,7,9,3,3,5,4,4,5,3,NA,4,2,2,4,4
