"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85"
"1988",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,1,1,2,5,2,4,5,2,11,5,16,15,27,26,16,35,42,59,61,57,76,74,78,99,88,126,135,124,147,173,228,247,252,279,294,346,360,327,307,377,339,330,354,328,300,294,297,279,286,212,206,169,170,151,123,121,84,71
"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,4,3,2,2,3,6,15,17,17,17,22,24,33,27,46,69,61,71,57,84,97,97,114,149,147,133,182,196,201,242,286,307,299,297,299,327,345,369,328,335,356,320,302,317,275,267,272,221,175,202,147,152,111,78,68
"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,1,1,2,NA,NA,3,5,6,2,3,2,13,16,16,24,9,21,23,32,37,41,56,54,63,72,72,105,106,103,111,144,127,154,209,214,263,260,279,268,322,386,357,339,350,363,336,345,320,332,303,313,282,249,226,196,182,156,126,121,96,84
"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,NA,1,NA,3,5,3,3,5,11,15,12,10,29,16,31,33,48,34,57,64,72,70,97,104,122,95,116,124,146,166,167,209,243,248,270,323,321,336,353,353,357,380,333,334,314,311,300,320,238,277,261,205,203,176,172,129,103,88
"1992",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,2,1,1,4,9,7,3,10,12,18,15,19,19,23,26,38,56,70,50,57,63,78,94,97,106,137,149,148,151,177,198,226,256,268,311,285,366,362,356,380,367,374,372,360,327,347,294,299,259,283,218,215,146,161,129,109,76
"1993",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,3,1,3,2,2,3,6,6,10,8,11,11,24,36,26,40,37,39,51,45,60,79,85,102,105,115,111,125,126,169,161,175,197,218,253,276,303,334,363,334,371,403,383,360,342,353,316,281,284,258,269,273,192,164,163,154,106,101
"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,3,1,2,1,8,3,9,4,9,15,14,17,19,18,38,26,43,40,72,57,75,87,103,111,111,95,146,143,142,160,182,198,215,235,221,301,320,328,298,359,336,348,362,346,393,323,311,289,263,247,243,200,212,140,128,120,91
"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,3,2,3,1,5,6,7,10,7,9,15,16,26,22,28,44,33,52,58,65,69,86,111,115,106,130,131,145,143,170,182,191,195,181,259,276,319,324,325,357,350,344,366,357,349,321,323,301,307,258,254,227,181,153,145,119,105
"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,5,5,3,5,5,12,13,20,28,20,21,25,40,33,50,52,53,95,64,62,107,128,126,131,128,161,199,181,190,210,236,242,225,301,296,328,319,334,328,341,356,327,356,343,316,273,295,232,195,185,179,136,130,103
"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,3,NA,1,1,3,3,4,7,13,10,13,15,21,30,30,28,39,32,42,60,59,77,76,81,90,121,129,135,122,151,169,190,191,203,247,224,255,301,270,286,313,351,364,330,370,383,333,336,329,300,235,218,216,190,178,142,122,104
"1998",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,NA,4,3,4,4,4,4,7,15,12,16,25,22,35,38,44,38,44,61,83,88,99,96,120,132,146,144,150,174,201,197,192,240,230,258,254,283,306,312,332,349,349,359,364,353,310,367,340,249,257,260,221,171,186,128,119
"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,4,3,2,3,5,5,7,10,14,26,20,29,36,31,38,52,60,85,62,99,96,99,110,113,138,170,159,184,157,210,207,215,217,247,248,268,275,302,305,305,347,358,375,326,326,306,307,277,253,220,219,204,174,132,114
"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,3,2,NA,4,5,6,6,12,13,21,22,29,36,27,52,45,58,50,75,82,87,96,133,98,135,139,154,162,175,209,229,226,269,243,259,252,275,284,290,318,321,330,328,329,329,350,295,272,259,219,203,201,166,141,123
"2001",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,NA,NA,1,1,NA,2,1,NA,1,NA,1,2,4,4,6,7,9,17,22,18,26,29,39,47,45,57,61,62,87,111,109,100,158,143,133,161,178,197,216,193,199,231,269,220,261,281,261,286,328,314,351,332,325,333,297,298,303,287,238,233,182,164,130,109
"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,1,NA,2,NA,4,6,2,2,3,4,8,10,12,17,24,12,32,24,38,48,58,59,82,95,86,83,99,102,139,154,145,189,204,213,221,223,230,216,239,265,252,261,270,280,331,322,335,333,337,341,307,321,267,238,229,190,179,149,147
"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,2,1,1,1,NA,NA,1,2,3,8,2,11,5,9,5,15,21,24,33,35,47,56,40,73,91,83,81,104,121,140,148,177,176,179,185,223,208,231,220,222,233,262,250,272,290,301,282,330,307,353,325,332,327,326,312,252,232,224,170,157,138
"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,1,NA,1,1,1,NA,2,2,3,3,2,5,1,4,3,10,7,17,12,11,21,25,27,50,52,40,65,68,87,99,118,107,118,151,132,172,152,200,192,217,214,220,215,261,274,239,251,280,290,289,291,294,326,309,361,303,263,257,253,224,204,182,188,127
