"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85"
"1988",2,6,2,6,2,1,1,2,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,2,NA,1,2,4,1,1,2,3,3,1,2,NA,1,8,6,8,4,3,12,7,11,6,13,7,15,9,13,10,10,20,11,12,10,8,16,8,23,18,23,19,19,18,21,18,23,29,29,22,19,18,16,18,11,15,15,10,14,14,7,7
"1989",7,5,4,6,3,NA,3,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,2,1,2,1,1,2,NA,3,1,5,10,3,6,11,12,11,8,5,3,5,9,13,7,11,13,14,11,16,16,17,29,23,17,18,13,22,22,22,21,25,11,19,13,28,22,23,16,23,17,16,13,17,14,12,6,11
"1990",2,1,2,4,3,1,2,1,1,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,3,NA,1,2,1,NA,3,2,1,7,2,3,2,2,5,2,3,7,7,6,7,4,8,11,11,10,9,22,9,14,11,10,14,15,15,23,12,21,20,16,37,25,19,24,15,23,24,17,20,17,22,19,23,14,11,17,11,16,10,11,13
"1991",5,3,3,4,1,2,1,1,NA,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,3,2,1,3,1,2,2,5,NA,2,3,3,3,7,10,9,6,3,3,11,8,7,4,10,9,11,8,13,20,16,16,20,16,14,23,20,18,19,17,21,26,19,25,23,26,15,28,22,30,29,22,15,16,19,13,7,9
"1992",1,2,4,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,2,1,1,3,1,8,5,3,2,3,8,4,4,5,8,11,8,10,9,12,13,14,15,13,13,16,18,9,20,10,18,20,19,25,27,28,15,20,25,24,24,21,25,30,18,26,24,20,21,19,15,10,12,11,9,8
"1993",6,1,5,7,5,5,1,2,NA,1,NA,NA,NA,NA,NA,2,2,NA,NA,2,1,NA,2,NA,1,1,NA,1,3,3,NA,3,1,2,NA,3,4,6,4,4,7,9,6,10,6,13,7,12,6,4,9,15,15,16,15,4,18,17,13,13,21,11,13,17,19,25,19,26,21,24,28,35,31,25,27,28,25,22,23,15,15,17,10,14,11,11
"1994",3,10,NA,4,4,3,4,NA,NA,2,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,2,1,5,1,2,5,NA,3,4,3,5,3,7,5,6,5,6,8,9,12,9,15,9,19,17,10,13,26,13,17,14,16,17,14,11,21,26,34,30,23,28,21,20,30,18,21,29,23,20,24,29,24,18,20,16,17,15,10
"1995",NA,1,4,5,3,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,2,1,1,3,1,1,1,2,2,4,3,7,4,9,5,6,2,6,6,8,12,13,10,10,12,11,15,8,19,15,14,21,15,18,16,25,18,19,18,16,38,26,20,22,37,29,28,24,25,32,19,15,28,26,21,13,16,9,11
"1996",6,7,NA,6,5,1,NA,2,NA,2,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,2,NA,NA,2,NA,1,2,1,4,NA,2,2,3,3,5,8,8,13,8,5,11,12,9,8,8,10,20,16,12,17,11,22,13,19,11,6,15,11,18,14,19,22,24,22,28,30,27,28,34,23,27,21,34,19,27,20,13,16,28,20,21,16,11
"1997",4,2,6,2,5,5,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,2,NA,2,2,2,NA,2,3,3,7,4,2,3,5,6,3,14,6,7,9,9,12,9,13,15,10,11,18,19,17,17,23,15,28,14,28,13,25,36,20,22,27,27,22,22,21,32,36,20,21,24,24,21,23,15,13,10,23,16
"1998",4,4,2,6,5,5,1,2,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,3,2,3,2,4,3,4,10,4,7,6,9,9,10,11,10,10,17,14,13,19,11,18,17,19,26,25,13,13,17,20,25,26,19,16,27,22,23,22,27,14,23,31,24,26,34,25,27,27,15,19,14,19,18,20,12
"1999",3,4,5,5,2,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,2,3,2,NA,NA,NA,1,3,2,5,4,2,9,10,6,10,7,7,11,7,4,3,11,11,18,13,17,11,4,11,5,15,22,21,22,21,26,21,22,23,18,21,17,27,27,16,31,33,28,32,24,33,23,36,27,24,23,17,21,22,11,21
"2000",3,6,5,7,2,3,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,1,NA,NA,3,NA,3,3,3,2,2,7,3,7,4,9,7,8,9,14,14,12,12,9,14,13,18,13,16,34,20,13,16,27,28,19,16,23,24,13,31,30,28,25,34,28,34,26,24,20,36,23,26,36,22,23,25,18,19,15,15,14
"2001",1,6,5,2,3,3,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,2,NA,1,5,1,2,1,3,5,3,1,3,10,8,9,11,12,18,13,10,14,9,14,23,16,17,26,19,16,22,20,28,32,22,26,24,28,22,33,30,20,31,27,30,34,30,29,31,22,25,33,28,28,21,25,21,17,19,14
"2002",7,2,5,4,3,2,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,2,2,1,4,2,5,4,3,1,7,2,3,1,5,8,10,9,11,11,9,27,17,15,7,16,25,14,23,18,29,35,29,26,29,10,14,30,28,34,29,31,21,32,28,42,28,29,27,30,18,29,35,25,24,26,27,17,25,22,14
"2003",3,2,4,5,2,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,5,2,2,6,3,6,9,7,5,8,16,10,9,12,18,18,16,18,19,19,20,23,30,36,28,26,26,23,36,28,27,29,29,28,36,28,27,28,29,45,29,17,31,25,23,36,33,28,34,31,34,34,28,12,22,15
"2004",2,1,4,NA,2,4,NA,NA,NA,NA,2,1,1,NA,1,NA,NA,3,1,1,NA,1,3,NA,NA,3,3,3,NA,2,6,2,4,5,4,5,4,7,8,8,8,11,11,14,15,21,22,14,12,12,20,18,24,36,28,20,39,30,24,20,36,33,31,18,23,30,38,27,30,26,24,27,29,24,33,36,35,34,47,26,30,25,25,24,22,23
"2005",2,5,3,4,5,1,4,1,NA,1,NA,1,1,NA,NA,1,NA,2,1,NA,1,2,NA,NA,1,NA,NA,NA,2,1,2,3,3,6,3,3,10,9,3,5,10,10,11,14,11,16,12,19,29,18,18,22,25,34,30,17,37,37,30,41,34,33,31,32,32,29,37,24,22,28,34,33,31,33,32,30,32,27,26,26,34,31,24,27,24,15
"2006",NA,4,5,1,4,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,2,NA,2,4,1,4,2,3,2,4,5,4,8,7,6,4,6,15,10,14,14,18,19,18,20,22,29,22,27,18,24,33,34,45,35,43,39,36,29,36,36,39,38,37,45,31,24,42,45,39,42,29,50,35,21,23,35,28,22,26,23,23,24
"2007",2,1,4,1,4,2,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,2,1,1,3,5,2,3,1,4,5,5,7,13,9,6,7,9,11,10,12,18,17,19,23,16,32,21,21,28,29,30,44,32,34,32,42,41,47,29,26,36,39,24,36,38,39,25,28,43,37,41,36,43,32,32,38,27,34,35,31,27,20
"2008",4,6,4,4,4,2,7,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,2,1,NA,2,1,4,NA,NA,1,4,NA,5,5,6,7,2,7,2,8,8,6,14,3,5,7,9,24,24,23,18,17,31,26,36,42,28,30,24,36,29,36,38,36,55,35,45,45,37,51,36,33,32,46,37,33,46,31,26,28,36,34,29,34,25,35,25,23,16
"2009",3,6,4,2,4,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,1,2,NA,NA,NA,3,NA,4,4,5,2,4,3,3,6,7,10,12,7,8,11,18,25,20,11,22,28,21,27,33,33,38,45,23,31,38,41,44,46,38,40,43,37,33,30,40,33,37,40,30,45,30,43,24,32,30,30,28,27,18,20,32,22
"2010",4,4,5,3,6,2,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,1,3,3,1,3,2,5,5,8,2,5,6,4,3,9,15,11,8,12,12,5,15,10,24,24,26,34,14,27,28,40,26,33,45,36,42,40,34,44,40,46,30,45,33,41,31,43,40,39,23,38,28,27,29,24,30,23,33,20,39,26,15
"2011",4,2,4,10,3,2,3,2,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,NA,2,NA,NA,2,3,2,1,3,7,2,1,6,6,7,2,9,8,5,6,9,10,20,11,12,23,26,21,21,22,26,30,31,40,39,37,41,39,44,27,38,25,35,53,47,47,54,38,47,28,36,37,43,41,31,34,38,38,30,27,30,30,29,24,28,15
"2012",6,2,1,2,2,4,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,2,NA,4,2,1,3,NA,5,5,4,2,4,4,9,8,6,10,12,21,10,13,18,15,16,18,24,20,30,34,33,33,40,43,40,46,41,45,46,44,48,40,40,69,43,52,45,42,40,32,31,44,46,46,38,38,33,33,22,25,28,20,16,20
"2013",6,1,3,5,3,3,1,2,2,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,3,3,1,3,3,4,3,4,4,6,7,6,8,8,9,9,13,18,17,14,10,17,33,30,19,30,25,28,28,31,35,34,35,48,40,41,42,44,45,37,42,57,40,34,39,48,43,35,29,29,28,32,28,30,29,20,26,31,27,24,25
"2014",6,7,6,3,2,4,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,NA,1,2,NA,3,1,4,4,11,9,7,3,5,8,7,8,13,10,14,22,16,16,13,13,26,32,31,34,27,29,36,31,31,32,40,54,45,50,55,52,41,36,61,50,43,46,44,38,42,30,22,34,34,26,28,25,28,25,23,26,18,16
